pdbid,sample_size,preset,avg_abag_dockq,avg_ranking_confidence,avg_min_pmidockq,avg_TM_normalized_reference
8pe9,4,all,0.8253999999999999,0.8156,0.8174000000000001,0.8238000000000001
8pe9,5,all,0.825,0.8156,0.8162000000000001,0.8226
8pe9,6,all,0.8266,0.8127999999999999,0.8134,0.8236
8pe9,7,all,0.8289999999999997,0.8178,0.8203999999999999,0.8270000000000001
8pe9,8,all,0.8275999999999999,0.8170000000000002,0.8170000000000002,0.8253999999999999
8pe9,9,all,0.8281999999999999,0.8168,0.8173999999999999,0.8275999999999999
8pe9,10,all,0.8293999999999998,0.8152000000000001,0.8176000000000001,0.8273999999999998
8pe9,11,all,0.828,0.8162,0.8138000000000001,0.8251999999999999
8pe9,12,all,0.8288,0.8164,0.8172,0.8266
8pe9,13,all,0.8294,0.8194,0.8192,0.8271999999999998
8pe9,14,all,0.8303999999999998,0.815,0.8190000000000001,0.8281999999999999
8pe9,15,all,0.8303999999999999,0.8162,0.8188,0.828
8pe9,16,all,0.831,0.818,0.8174000000000001,0.8288
8pe9,17,all,0.8301999999999999,0.8172,0.8186,0.8256
8pe9,18,all,0.8308,0.8178,0.8190000000000001,0.829
8pe9,19,all,0.8301999999999999,0.8196000000000001,0.82,0.8272000000000002
8pe9,20,all,0.8305999999999999,0.8188,0.8178,0.8288
8pe9,21,all,0.8307999999999999,0.8194,0.8182,0.8295999999999998
8pe9,22,all,0.831,0.8172,0.8186,0.83
8pe9,23,all,0.8297999999999999,0.8164,0.8181999999999999,0.8285999999999999
8pe9,24,all,0.831,0.8182,0.8195999999999999,0.8292
8pe9,25,all,0.8305999999999999,0.8178000000000002,0.8186000000000001,0.8288
8pe9,26,all,0.8311999999999999,0.8170000000000001,0.8182,0.8294
8pe9,27,all,0.8309999999999998,0.8162,0.8186000000000001,0.8284
8pe9,28,all,0.8312,0.8201999999999999,0.8216,0.83
8pe9,29,all,0.8316,0.8202000000000002,0.8208,0.8303999999999999
8pe9,30,all,0.8313999999999999,0.8170000000000001,0.8178,0.8301999999999999
8pe9,31,all,0.8313999999999999,0.8172000000000001,0.8188,0.829
8pe9,32,all,0.8313999999999999,0.8188,0.8206,0.8307999999999999
8pe9,33,all,0.8313999999999999,0.8184,0.8198000000000001,0.8305999999999999
8pe9,34,all,0.8317999999999999,0.8164,0.8190000000000001,0.83
8pe9,35,all,0.8308,0.8176000000000001,0.8204,0.8295999999999999
8pe9,36,all,0.831,0.8172000000000003,0.8195999999999999,0.8299999999999998
8pe9,37,all,0.8319999999999999,0.8172000000000001,0.8192,0.8307999999999999
8pe9,38,all,0.8316,0.8172000000000001,0.8186000000000001,0.8298000000000001
8pe9,39,all,0.8317999999999999,0.8176000000000001,0.8202000000000002,0.8306
8pe9,40,all,0.8317999999999999,0.8173999999999999,0.8192,0.8312
8e8y,1,all,0.16219999999999998,0.16219999999999998,0.16219999999999998,0.16219999999999998
8e8y,2,all,0.19699999999999998,0.17540000000000003,0.11099999999999997,0.1824
8e8y,3,all,0.2096,0.1888,0.114,0.19779999999999998
8e8y,4,all,0.278,0.24780000000000002,0.11580000000000001,0.269
8e8y,5,all,0.2892,0.251,0.136,0.2846
8e8y,6,all,0.2866,0.24439999999999998,0.1108,0.2678
8e8y,7,all,0.316,0.2722,0.1408,0.3002
8e8y,8,all,0.31479999999999997,0.265,0.11759999999999998,0.30199999999999994
8e8y,9,all,0.325,0.2858,0.1262,0.31799999999999995
8e8y,10,all,0.3546,0.3202,0.1042,0.3504
8e8y,11,all,0.3378,0.29439999999999994,0.10339999999999999,0.3318
8e8y,12,all,0.3440000000000001,0.2954,0.10799999999999998,0.33580000000000004
8e8y,13,all,0.3545999999999999,0.3126,0.12140000000000001,0.35039999999999993
8e8y,14,all,0.36879999999999996,0.308,0.11699999999999999,0.3678
8e8y,15,all,0.35919999999999996,0.321,0.12300000000000001,0.35719999999999996
8e8y,16,all,0.37979999999999997,0.33679999999999993,0.15320000000000003,0.37879999999999997
8e8y,17,all,0.3692,0.3358,0.12460000000000003,0.364
8e8y,18,all,0.38000000000000006,0.327,0.13479999999999998,0.37699999999999995
8e8y,19,all,0.37560000000000004,0.3332,0.1398,0.3728
8e8y,20,all,0.389,0.3308,0.1494,0.3882
8e8y,21,all,0.38239999999999996,0.324,0.124,0.38
8e8y,22,all,0.4016,0.33,0.10460000000000001,0.40020000000000006
8e8y,23,all,0.3956,0.333,0.1462,0.3956
8e8y,24,all,0.3996,0.35559999999999997,0.1024,0.39759999999999995
8e8y,25,all,0.4054,0.33120000000000005,0.11199999999999999,0.40440000000000004
8e8y,26,all,0.40480000000000005,0.3568,0.1036,0.40240000000000004
8e8y,27,all,0.4100000000000001,0.33419999999999994,0.1506,0.40880000000000005
8e8y,28,all,0.3978,0.322,0.1216,0.3962
8e8y,29,all,0.40380000000000005,0.322,0.1142,0.40279999999999994
8e8y,30,all,0.4018,0.33659999999999995,0.12499999999999999,0.39899999999999997
8e8y,31,all,0.4228,0.34419999999999995,0.1476,0.4208
8e8y,32,all,0.418,0.3486,0.1308,0.41659999999999997
8e8y,33,all,0.41200000000000003,0.3206,0.1268,0.4102
8e8y,34,all,0.41620000000000007,0.3422,0.18039999999999995,0.415
8e8y,35,all,0.4006,0.333,0.13940000000000002,0.39899999999999997
8e8y,36,all,0.413,0.3214,0.11999999999999998,0.41120000000000007
8e8y,37,all,0.41480000000000006,0.3394,0.10800000000000001,0.41180000000000005
8e8y,38,all,0.41480000000000006,0.3406,0.1226,0.41300000000000003
8e8y,39,all,0.41700000000000004,0.3312,0.1188,0.4158
8e8y,40,all,0.4204,0.3246,0.1288,0.4192
8ilx,1,all,0.3908,0.3908,0.3908,0.3908
8ilx,2,all,0.4418000000000001,0.4360000000000001,0.4348,0.4416000000000001
8ilx,3,all,0.6216,0.5546,0.5752,0.621
8ilx,4,all,0.6394000000000001,0.602,0.6052000000000001,0.6384000000000001
8ilx,5,all,0.747,0.7091999999999997,0.6979999999999998,0.7417999999999999
8ilx,6,all,0.8268000000000001,0.786,0.786,0.8226
8ilx,7,all,0.867,0.8406,0.8484,0.8602000000000001
8ilx,8,all,0.8386,0.8056,0.8186,0.8312
8ilx,9,all,0.8794,0.8384,0.8508000000000001,0.8733999999999998
8ilx,10,all,0.879,0.8360000000000001,0.8412000000000001,0.8682
8ilx,11,all,0.8702,0.8248000000000001,0.8418000000000001,0.8637999999999998
8ilx,12,all,0.8863999999999999,0.8340000000000001,0.8572,0.8807999999999998
8ilx,13,all,0.8894,0.8344,0.8508,0.8835999999999999
8ilx,14,all,0.8941999999999999,0.833,0.8593999999999999,0.8874000000000001
8ilx,15,all,0.8859999999999999,0.834,0.8469999999999999,0.8794000000000001
8ilx,16,all,0.8994,0.8352,0.8548,0.8908
8ilx,17,all,0.8887999999999999,0.83,0.8438,0.8756
8ilx,18,all,0.8884000000000001,0.8314,0.8467999999999999,0.8806
8ilx,19,all,0.8981999999999999,0.8314,0.8406,0.8948
8ilx,20,all,0.9066,0.825,0.8560000000000001,0.8966000000000001
8ilx,21,all,0.8994000000000001,0.8314000000000001,0.8560000000000001,0.8917999999999999
8ilx,22,all,0.9006000000000001,0.8276,0.8514000000000002,0.889
8ilx,23,all,0.8989999999999999,0.8312000000000002,0.8534,0.8896
8ilx,24,all,0.914,0.8334,0.8625999999999999,0.9062
8ilx,25,all,0.9054000000000001,0.8262,0.8294000000000001,0.8914000000000002
8ilx,26,all,0.897,0.8274000000000001,0.8454,0.8883999999999999
8ilx,27,all,0.9038,0.8296000000000001,0.8412000000000001,0.8856000000000002
8ilx,28,all,0.9056000000000001,0.8276000000000002,0.8460000000000002,0.8976000000000001
8ilx,29,all,0.9094,0.8288,0.8397999999999999,0.8969999999999999
8ilx,30,all,0.9078,0.8308000000000001,0.8476000000000002,0.8912
8ilx,31,all,0.9044,0.8272000000000002,0.8418000000000001,0.8935999999999998
8ilx,32,all,0.9164,0.8284,0.8450000000000002,0.9060000000000001
8ilx,33,all,0.9084,0.8262,0.8406,0.898
8ilx,34,all,0.914,0.8266,0.8392000000000002,0.9028
8ilx,35,all,0.9153999999999999,0.8192,0.8393999999999999,0.9044000000000001
8ilx,36,all,0.9109999999999999,0.8268000000000001,0.8512000000000001,0.9072
8ilx,37,all,0.9152000000000001,0.8255999999999999,0.8386,0.9052
8ilx,38,all,0.9166,0.8248000000000001,0.8638000000000001,0.9084
8ilx,39,all,0.9186,0.8222000000000002,0.8534000000000002,0.9096000000000001
8ilx,40,all,0.92,0.8228,0.8382000000000001,0.9102
8aok,1,all,0.5514,0.5514,0.5514,0.5514
8aok,2,all,0.6023999999999999,0.581,0.5756,0.5982
8aok,3,all,0.6324000000000001,0.5818,0.567,0.6296
8aok,4,all,0.6376000000000001,0.585,0.5862,0.6306
8aok,5,all,0.634,0.5776,0.5866,0.628
8aok,6,all,0.6444,0.5916,0.5908,0.639
8aok,7,all,0.6467999999999999,0.572,0.5838,0.6394000000000001
8aok,8,all,0.6581999999999999,0.5734,0.5892000000000001,0.6536
8aok,9,all,0.6526000000000001,0.5795999999999999,0.5908,0.649
8aok,10,all,0.6542,0.572,0.5806,0.6444
8aok,11,all,0.6644,0.5794,0.5866,0.6579999999999999
8aok,12,all,0.6689999999999999,0.5761999999999999,0.5811999999999999,0.6618
8aok,13,all,0.6644,0.577,0.5983999999999999,0.6557999999999999
8aok,14,all,0.6629999999999999,0.5706,0.5973999999999999,0.6524
8aok,15,all,0.6708000000000002,0.5783999999999999,0.5912,0.6604000000000001
8aok,16,all,0.6657999999999998,0.5821999999999999,0.6048,0.6556000000000001
8aok,17,all,0.6698000000000001,0.58,0.5862,0.6621999999999999
8aok,18,all,0.6729999999999999,0.5864,0.5952,0.6658
8aok,19,all,0.6742,0.5676000000000001,0.5730000000000001,0.6652
8aok,20,all,0.6741999999999999,0.5598000000000001,0.5758,0.6654000000000001
8aok,21,all,0.6741999999999999,0.5740000000000001,0.5962000000000001,0.6594000000000001
8aok,22,all,0.6809999999999999,0.5786,0.6046,0.6681999999999998
8aok,23,all,0.6744000000000001,0.5791999999999999,0.5892000000000001,0.6609999999999999
8aok,24,all,0.6778,0.5728,0.594,0.6716
8aok,25,all,0.6755999999999999,0.5820000000000001,0.5934,0.6668
8aok,26,all,0.6768,0.572,0.5884,0.6671999999999998
8aok,27,all,0.6791999999999999,0.5876,0.588,0.6714
8aok,28,all,0.6808,0.5738,0.5908,0.6716
8aok,29,all,0.6800000000000002,0.5982000000000001,0.6080000000000001,0.6689999999999999
8aok,30,all,0.6817999999999997,0.5834,0.5952000000000001,0.6711999999999998
8aok,31,all,0.6798000000000001,0.602,0.6052000000000001,0.6708
8aok,32,all,0.6802000000000001,0.5732,0.58,0.6674
8aok,33,all,0.6834,0.5974,0.5972000000000001,0.6724000000000001
8aok,34,all,0.6855999999999999,0.5908,0.5952,0.6724
8aok,35,all,0.6836,0.5816,0.5928,0.6746
8aok,36,all,0.6863999999999999,0.5808,0.5908,0.6749999999999998
8aok,37,all,0.6796000000000001,0.5964,0.5972000000000001,0.6679999999999998
8aok,38,all,0.6819999999999999,0.5796,0.595,0.6679999999999998
8aok,39,all,0.6881999999999999,0.5874,0.604,0.6758
8aok,40,all,0.6885999999999999,0.5876,0.5872,0.6816
8ejj,1,all,0.0298,0.0298,0.0298,0.0298
8ejj,2,all,0.036000000000000004,0.032600000000000004,0.0308,0.033800000000000004
8ejj,3,all,0.040600000000000004,0.0296,0.031,0.0358
8ejj,4,all,0.04020000000000001,0.031400000000000004,0.030600000000000002,0.0342
8ejj,5,all,0.047,0.03,0.033400000000000006,0.0342
8ejj,6,all,0.050199999999999995,0.0304,0.035,0.035800000000000005
8ejj,7,all,0.05140000000000001,0.0308,0.0336,0.033800000000000004
8ejj,8,all,0.0496,0.0302,0.031200000000000002,0.03440000000000001
8ejj,9,all,0.0638,0.0298,0.031200000000000002,0.0466
8ejj,10,all,0.059,0.0298,0.0332,0.04020000000000001
8ejj,11,all,0.053599999999999995,0.03,0.0308,0.0352
8ejj,12,all,0.0532,0.0298,0.0328,0.031400000000000004
8ejj,13,all,0.0538,0.0304,0.033,0.033800000000000004
8ejj,14,all,0.060999999999999985,0.03,0.032,0.0414
8ejj,15,all,0.06059999999999999,0.0288,0.033800000000000004,0.0378
8ejj,16,all,0.0642,0.0292,0.031,0.039200000000000006
8ejj,17,all,0.061,0.028999999999999998,0.033400000000000006,0.0376
8ejj,18,all,0.0672,0.028399999999999998,0.032400000000000005,0.0406
8ejj,19,all,0.073,0.0286,0.0322,0.0414
8ejj,20,all,0.0622,0.0296,0.0304,0.0386
8ejj,21,all,0.0694,0.0286,0.0352,0.046400000000000004
8ejj,22,all,0.0652,0.0286,0.03440000000000001,0.0388
8ejj,23,all,0.0796,0.03,0.03,0.0522
8ejj,24,all,0.07519999999999999,0.0292,0.0336,0.043
8ejj,25,all,0.07719999999999999,0.0274,0.0322,0.04879999999999999
8ejj,26,all,0.07619999999999999,0.028399999999999998,0.033,0.0452
8ejj,27,all,0.0736,0.0296,0.0318,0.0436
8ejj,28,all,0.07159999999999998,0.028200000000000003,0.032,0.0432
8ejj,29,all,0.0724,0.028200000000000003,0.032600000000000004,0.0454
8ejj,30,all,0.0756,0.0288,0.0338,0.0426
8ejj,31,all,0.0732,0.0288,0.0322,0.0436
8ejj,32,all,0.07600000000000001,0.0276,0.033,0.051000000000000004
8ejj,33,all,0.08040000000000001,0.0282,0.0308,0.04699999999999999
8ejj,34,all,0.0842,0.030600000000000002,0.042,0.055600000000000004
8ejj,35,all,0.07839999999999998,0.027600000000000003,0.030600000000000002,0.0454
8ejj,36,all,0.0816,0.027600000000000003,0.0318,0.05120000000000001
8ejj,37,all,0.0822,0.03,0.031,0.0478
8ejj,38,all,0.0768,0.0276,0.030600000000000002,0.046
8ejj,39,all,0.0802,0.027200000000000002,0.032400000000000005,0.0466
8ejj,40,all,0.08919999999999999,0.028200000000000003,0.032600000000000004,0.06319999999999999
7xjf,1,all,0.128,0.128,0.128,0.128
7xjf,2,all,0.2382,0.2122,0.18980000000000005,0.2304
7xjf,3,all,0.28940000000000005,0.20280000000000004,0.22020000000000003,0.27740000000000004
7xjf,4,all,0.39020000000000005,0.265,0.205,0.38260000000000005
7xjf,5,all,0.39360000000000006,0.20259999999999997,0.20459999999999998,0.38360000000000005
7xjf,6,all,0.44000000000000006,0.26780000000000004,0.26620000000000005,0.4238
7xjf,7,all,0.4496,0.2756,0.25980000000000003,0.4462
7xjf,8,all,0.4867999999999999,0.28180000000000005,0.267,0.4708
7xjf,9,all,0.5104,0.2534,0.25420000000000004,0.49979999999999997
7xjf,10,all,0.5556000000000001,0.3096,0.26720000000000005,0.541
7xjf,11,all,0.5454,0.2348,0.2382,0.5409999999999999
7xjf,12,all,0.5614,0.32799999999999996,0.3222,0.55
7xjf,13,all,0.586,0.24780000000000002,0.2462,0.5770000000000001
7xjf,14,all,0.5892000000000001,0.3356,0.3098,0.5814
7xjf,15,all,0.6140000000000001,0.29,0.26839999999999997,0.6066000000000001
7xjf,16,all,0.5940000000000001,0.3024,0.2966,0.5860000000000001
7xjf,17,all,0.6146,0.3456,0.30200000000000005,0.6072
7xjf,18,all,0.618,0.3226,0.3166,0.606
7xjf,19,all,0.6352,0.34779999999999994,0.3386,0.6220000000000001
7xjf,20,all,0.6724,0.348,0.32780000000000004,0.6606000000000001
7xjf,21,all,0.6748000000000001,0.3322,0.32480000000000003,0.6654000000000001
7xjf,22,all,0.6646000000000001,0.3489999999999999,0.345,0.6474
7xjf,23,all,0.6977999999999999,0.342,0.34020000000000006,0.6922000000000001
7xjf,24,all,0.6504000000000001,0.3494,0.3586000000000001,0.6438000000000001
7xjf,25,all,0.6708,0.35580000000000006,0.35760000000000003,0.657
7xjf,26,all,0.6582000000000001,0.3532,0.3375999999999999,0.6384000000000001
7xjf,27,all,0.6764,0.33140000000000003,0.3308,0.6566
7xjf,28,all,0.7007999999999999,0.35120000000000007,0.34260000000000007,0.6978
7xjf,29,all,0.6890000000000001,0.35379999999999995,0.358,0.6758
7xjf,30,all,0.6861999999999999,0.33659999999999995,0.3406,0.6747999999999998
7xjf,31,all,0.703,0.36260000000000003,0.3526,0.6843999999999998
7xjf,32,all,0.7006,0.36060000000000003,0.3514,0.6918
7xjf,33,all,0.7330000000000001,0.3538,0.35479999999999995,0.7232000000000001
7xjf,34,all,0.7387999999999999,0.36019999999999996,0.35259999999999997,0.726
7xjf,35,all,0.7242000000000001,0.36260000000000003,0.35100000000000003,0.7126
7xjf,36,all,0.6896,0.34040000000000004,0.3392,0.6681999999999999
7xjf,37,all,0.6988,0.34820000000000007,0.34940000000000004,0.6797999999999998
7xjf,38,all,0.7465999999999999,0.34680000000000005,0.33800000000000013,0.7414000000000001
7xjf,39,all,0.7358000000000001,0.3631999999999999,0.36699999999999994,0.7208
7xjf,40,all,0.7473999999999998,0.35540000000000005,0.3456,0.7372
8dwx,1,all,0.0082,0.0082,0.0082,0.0082
8dwx,2,all,0.011600000000000001,0.008600000000000002,0.008,0.0082
8dwx,3,all,0.012200000000000003,0.009000000000000001,0.007200000000000001,0.0088
8dwx,4,all,0.013800000000000002,0.008,0.008,0.0082
8dwx,5,all,0.014199999999999999,0.008600000000000002,0.007000000000000001,0.0076
8dwx,6,all,0.013800000000000002,0.008,0.007400000000000001,0.0098
8dwx,7,all,0.016800000000000002,0.0094,0.009200000000000002,0.0092
8dwx,8,all,0.016,0.01,0.0088,0.009600000000000003
8dwx,9,all,0.0152,0.009600000000000001,0.008,0.0088
8dwx,10,all,0.0164,0.0088,0.008600000000000002,0.0102
8dwx,11,all,0.0176,0.0102,0.0072,0.01
8dwx,12,all,0.016800000000000002,0.0102,0.0092,0.0082
8dwx,13,all,0.017200000000000003,0.0106,0.0074,0.009600000000000001
8dwx,14,all,0.017200000000000003,0.0102,0.0078000000000000005,0.0104
8dwx,15,all,0.0208,0.0094,0.0092,0.009000000000000001
8dwx,16,all,0.021,0.011200000000000002,0.0106,0.009000000000000001
8dwx,17,all,0.0204,0.0106,0.008400000000000001,0.009000000000000001
8dwx,18,all,0.0196,0.009400000000000002,0.0068000000000000005,0.009800000000000001
8dwx,19,all,0.0188,0.0088,0.008400000000000001,0.0088
8dwx,20,all,0.0194,0.009400000000000002,0.0088,0.0104
8dwx,21,all,0.0216,0.009000000000000001,0.009000000000000001,0.009200000000000002
8dwx,22,all,0.0212,0.009000000000000001,0.009200000000000002,0.008600000000000002
8dwx,23,all,0.0206,0.0092,0.009200000000000002,0.0092
8dwx,24,all,0.021,0.009600000000000001,0.0072,0.009000000000000001
8dwx,25,all,0.021400000000000002,0.01,0.009400000000000002,0.009000000000000001
8dwx,26,all,0.021400000000000002,0.009800000000000001,0.009600000000000001,0.0102
8dwx,27,all,0.021400000000000002,0.01,0.009000000000000001,0.009000000000000001
8dwx,28,all,0.0212,0.008,0.008400000000000001,0.0108
8dwx,29,all,0.022600000000000002,0.0082,0.008600000000000002,0.0092
8dwx,30,all,0.022400000000000003,0.009600000000000001,0.009200000000000002,0.008600000000000002
8dwx,31,all,0.0228,0.01,0.0088,0.0092
8dwx,32,all,0.022400000000000003,0.0102,0.0078000000000000005,0.009
8dwx,33,all,0.0218,0.01,0.009600000000000001,0.0094
8dwx,34,all,0.023000000000000003,0.0098,0.008,0.01
8dwx,35,all,0.022000000000000002,0.01,0.007000000000000001,0.0106
8dwx,36,all,0.022400000000000003,0.0104,0.0092,0.009400000000000002
8dwx,37,all,0.0218,0.009600000000000001,0.0104,0.009800000000000001
8dwx,38,all,0.022600000000000002,0.0104,0.008400000000000001,0.008600000000000002
8dwx,39,all,0.023200000000000002,0.0088,0.009000000000000001,0.009000000000000001
8dwx,40,all,0.0228,0.011000000000000001,0.0074,0.0104
8bf4,1,all,0.0152,0.0152,0.0152,0.0152
8bf4,2,all,0.017400000000000002,0.0138,0.015,0.015600000000000001
8bf4,3,all,0.0208,0.011800000000000001,0.0138,0.0168
8bf4,4,all,0.027999999999999997,0.012600000000000002,0.0194,0.0212
8bf4,5,all,0.024400000000000005,0.012200000000000003,0.0154,0.0188
8bf4,6,all,0.0248,0.013800000000000002,0.0142,0.0192
8bf4,7,all,0.031200000000000002,0.012600000000000002,0.017,0.024400000000000005
8bf4,8,all,0.027600000000000003,0.011200000000000002,0.0144,0.0188
8bf4,9,all,0.0316,0.011200000000000002,0.0144,0.0258
8bf4,10,all,0.0304,0.0114,0.0146,0.023200000000000002
8bf4,11,all,0.033400000000000006,0.0114,0.0154,0.0264
8bf4,12,all,0.031200000000000002,0.011800000000000001,0.016800000000000002,0.023799999999999998
8bf4,13,all,0.0324,0.0108,0.0146,0.024399999999999998
8bf4,14,all,0.033800000000000004,0.011800000000000001,0.0136,0.0264
8bf4,15,all,0.0362,0.011000000000000001,0.014800000000000002,0.0294
8bf4,16,all,0.035,0.0106,0.0144,0.0274
8bf4,17,all,0.03540000000000001,0.011000000000000001,0.016,0.028000000000000004
8bf4,18,all,0.03919999999999999,0.0106,0.015,0.0322
8bf4,19,all,0.0354,0.011600000000000001,0.0144,0.031400000000000004
8bf4,20,all,0.038599999999999995,0.0106,0.014600000000000002,0.032
8bf4,21,all,0.0408,0.0106,0.0152,0.0342
8bf4,22,all,0.0404,0.0104,0.012600000000000002,0.03560000000000001
8bf4,23,all,0.040999999999999995,0.0104,0.018600000000000002,0.034600000000000006
8bf4,24,all,0.0362,0.011200000000000002,0.0184,0.031200000000000002
8bf4,25,all,0.0384,0.0102,0.016200000000000003,0.0342
8bf4,26,all,0.0392,0.0106,0.0144,0.0322
8bf4,27,all,0.04239999999999999,0.0108,0.012600000000000002,0.037599999999999995
8bf4,28,all,0.0386,0.0108,0.0146,0.0352
8bf4,29,all,0.0414,0.0104,0.015,0.038000000000000006
8bf4,30,all,0.037000000000000005,0.0106,0.015600000000000001,0.0328
8bf4,31,all,0.04359999999999999,0.0108,0.0158,0.0376
8bf4,32,all,0.04020000000000001,0.0104,0.0146,0.037000000000000005
8bf4,33,all,0.04179999999999999,0.0104,0.013200000000000003,0.0376
8bf4,34,all,0.03900000000000001,0.0102,0.0138,0.033
8bf4,35,all,0.039200000000000006,0.0106,0.0164,0.0362
8bf4,36,all,0.0398,0.011200000000000002,0.0176,0.034800000000000005
8bf4,37,all,0.04359999999999999,0.0104,0.0144,0.037200000000000004
8bf4,38,all,0.04479999999999999,0.0106,0.0166,0.0406
8bf4,39,all,0.04019999999999999,0.0104,0.0176,0.035800000000000005
8bf4,40,all,0.0452,0.0102,0.014400000000000001,0.0426
8gs9,1,all,0.7644000000000001,0.7644000000000001,0.7644000000000001,0.7644000000000001
8gs9,2,all,0.8146000000000001,0.8080000000000002,0.8092000000000001,0.8138000000000001
8gs9,3,all,0.8220000000000001,0.8172,0.8186,0.8180000000000001
8gs9,4,all,0.8268000000000001,0.8086000000000001,0.8128,0.8210000000000001
8gs9,5,all,0.8297999999999999,0.8134,0.8175999999999999,0.821
8gs9,6,all,0.8316,0.8140000000000001,0.8208000000000001,0.8210000000000001
8gs9,7,all,0.8292,0.8152000000000001,0.8188000000000001,0.8194000000000001
8gs9,8,all,0.8313999999999999,0.815,0.8181999999999999,0.8166
8gs9,9,all,0.8320000000000002,0.8151999999999999,0.8204000000000002,0.8180000000000001
8gs9,10,all,0.8366,0.8146000000000001,0.821,0.8245999999999999
8gs9,11,all,0.8348,0.8176000000000001,0.8206,0.819
8gs9,12,all,0.8331999999999999,0.8146000000000001,0.8192,0.8198000000000001
8gs9,13,all,0.8392000000000002,0.8138000000000001,0.8208000000000001,0.8260000000000002
8gs9,14,all,0.8366,0.8136000000000001,0.8178000000000002,0.8231999999999999
8gs9,15,all,0.8335999999999999,0.8158,0.8168,0.8208
8gs9,16,all,0.839,0.8160000000000001,0.8222000000000002,0.8256
8gs9,17,all,0.8394000000000001,0.8160000000000003,0.8222000000000002,0.8242000000000002
8gs9,18,all,0.8378,0.815,0.8201999999999999,0.824
8gs9,19,all,0.8413999999999998,0.8158,0.8236,0.8251999999999999
8gs9,20,all,0.8382000000000001,0.8144000000000001,0.8210000000000001,0.8216000000000001
8gs9,21,all,0.8408,0.8171999999999998,0.8238,0.8214
8gs9,22,all,0.8402000000000001,0.8166,0.8216,0.8248000000000001
8gs9,23,all,0.8433999999999999,0.8180000000000001,0.8218000000000001,0.8297999999999999
8gs9,24,all,0.8416,0.8164000000000001,0.8234000000000001,0.8270000000000001
8gs9,25,all,0.8392000000000001,0.8158000000000001,0.8252000000000002,0.8218000000000001
8gs9,26,all,0.8443999999999999,0.8152000000000001,0.8252000000000003,0.8266
8gs9,27,all,0.843,0.816,0.8247999999999999,0.8264
8gs9,28,all,0.8414,0.8172000000000001,0.8252000000000002,0.8224000000000001
8gs9,29,all,0.8418000000000001,0.8175999999999999,0.8224000000000001,0.823
8gs9,30,all,0.8416,0.8164000000000001,0.8262,0.8220000000000002
8gs9,31,all,0.8422000000000002,0.8152000000000003,0.8244000000000001,0.8236
8gs9,32,all,0.8425999999999999,0.8136000000000001,0.8274000000000001,0.8202000000000002
8gs9,33,all,0.8423999999999999,0.8172,0.8278,0.8234
8gs9,34,all,0.8427999999999999,0.8194,0.8262,0.8264000000000001
8gs9,35,all,0.8450000000000002,0.8182,0.8268000000000001,0.8266000000000001
8gs9,36,all,0.8428000000000001,0.8164,0.825,0.8298000000000001
8gs9,37,all,0.8443999999999999,0.8144000000000001,0.8262000000000002,0.8280000000000001
8gs9,38,all,0.8432,0.8154000000000002,0.8252000000000002,0.826
8gs9,39,all,0.8428,0.8155999999999999,0.8271999999999999,0.8244000000000001
8gs9,40,all,0.8440000000000001,0.8185999999999999,0.8273999999999999,0.8258
8euq,1,all,0.0106,0.0106,0.0106,0.0106
8euq,2,all,0.011800000000000001,0.011000000000000001,0.0108,0.0108
8euq,3,all,0.011800000000000001,0.0106,0.011000000000000001,0.0106
8euq,4,all,0.017200000000000003,0.01,0.013400000000000002,0.012200000000000003
8euq,5,all,0.0166,0.0104,0.0108,0.0114
8euq,6,all,0.016,0.0106,0.0108,0.0136
8euq,7,all,0.017,0.01,0.012799999999999999,0.012000000000000002
8euq,8,all,0.021400000000000002,0.0106,0.0136,0.016
8euq,9,all,0.0212,0.011800000000000001,0.0148,0.013600000000000001
8euq,10,all,0.0206,0.01,0.013000000000000001,0.015600000000000001
8euq,11,all,0.024000000000000004,0.01,0.013200000000000003,0.0176
8euq,12,all,0.0262,0.01,0.014199999999999999,0.017400000000000002
8euq,13,all,0.023400000000000004,0.01,0.014199999999999999,0.0176
8euq,14,all,0.024200000000000003,0.01,0.014199999999999999,0.0146
8euq,15,all,0.027800000000000002,0.01,0.0144,0.018200000000000004
8euq,16,all,0.0252,0.0106,0.013000000000000003,0.021400000000000002
8euq,17,all,0.0288,0.011200000000000002,0.013800000000000002,0.0208
8euq,18,all,0.028200000000000003,0.01,0.0148,0.016800000000000002
8euq,19,all,0.031200000000000002,0.01,0.013000000000000003,0.018799999999999997
8euq,20,all,0.027000000000000003,0.0106,0.0134,0.019000000000000003
8euq,21,all,0.0298,0.0106,0.0138,0.0184
8euq,22,all,0.029200000000000004,0.0106,0.0144,0.0202
8euq,23,all,0.031400000000000004,0.01,0.014199999999999999,0.0208
8euq,24,all,0.0328,0.01,0.0148,0.0228
8euq,25,all,0.034800000000000005,0.01,0.0148,0.023200000000000002
8euq,26,all,0.0322,0.01,0.0148,0.0202
8euq,27,all,0.0316,0.0106,0.0132,0.0204
8euq,28,all,0.034,0.01,0.0158,0.0246
8euq,29,all,0.037200000000000004,0.0106,0.0158,0.0284
8euq,30,all,0.03560000000000001,0.01,0.016200000000000003,0.025200000000000004
8euq,31,all,0.036000000000000004,0.01,0.0148,0.0228
8euq,32,all,0.0356,0.01,0.015,0.0292
